dur,proto,service,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sinpkt,dinpkt,sjit,djit,tcprtt,synack,ackdat,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_ltm,ct_srv_dst,attack_cat,label
0.7607270343119399,0.0,ssh,0.7000000000000001,0.6000000000000001,0.3469387755102041,0.4498797113071371,0.007751857366509212,0.0,0.0,0.007831520643946354,0.0077350695414062165,0.23463961678215797,0.5057546512950393,0.28270074596106226,0.36434321965528577,0.6521739130434782,0.6521739130434783,0.21198852246918012,1.0,0.0,0.0,1.0,0.0,reconnaissance,0
0.11011145916806295,0.0,ssh,0.4,0.40000000000000013,0.336734693877551,0.28688853247794704,0.03369641339039456,0.0,0.0,0.051412772768698586,0.03336348611135746,0.06987539697912738,0.08656804192060273,0.033557988650963724,0.05333471297158981,0.3913043478260869,0.39130434782608686,0.010955258645259659,0.3402489626556016,0.0,0.0,0.3402489626556016,0.0,botnet_malware_download,1
0.0029139651781161214,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004282609289172706,0.0,0.0020786352357834346,0.4434782608695652,0.44347826086956516,0.0,0.38174273858921165,0.0,0.0,0.38174273858921165,0.0,brute_force_only,1
0.005572958403147083,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006715986339683785,0.0,0.004806085329737984,0.5391304347826086,0.5391304347826087,0.0,0.38174273858921165,0.0,0.0,0.38174273858921165,0.0,botnet_malware_download,1
0.23308078968456325,0.0,ssh,0.2,0.19999999999999996,0.09183673469387754,0.4641138732959102,0.0256012083305212,0.0,0.0,0.006710912811967038,0.025832390120301005,0.2698407347858788,0.23287361433506845,0.0,0.2258701713031098,0.5130434782608695,0.5130434782608695,0.17122695551885858,1.0,0.0,0.0,1.0,0.0,reconnaissance,0
0.01151016245355868,0.0,ssh,0.0,0.40000000000000013,0.0,0.020048115477145148,0.018196086769274672,0.0,0.0,0.0,0.018431780483192762,0.0,0.006886513992830539,0.0,0.006873174236765464,0.4434782608695652,0.44347826086956516,0.0,0.6390041493775933,0.0,0.0,0.6390041493775933,0.0,zero_day_buffer_overflow,1
0.42711444598237047,0.0,ssh,0.30000000000000004,0.40000000000000013,0.6224489795918366,0.5457097032878909,0.016819835716089006,0.0,0.0,0.024954707660345504,0.0166642538670062,0.3358548653847356,0.3413915436096003,0.5378179507403789,0.23898731887436914,0.591304347826087,0.5913043478260869,0.18768798712866683,0.02074688796680496,0.0,0.0,0.02074688796680496,0.0,privilege_escalation,1
0.012857871348437385,0.0,ssh,0.1,0.40000000000000013,0.24489795918367346,0.8293905372894947,0.6918382338769847,0.0,0.0,0.2701048711014323,0.6967574010989225,0.0,0.00996214373699964,0.0,0.003978080331065812,0.20869565217391303,0.208695652173913,0.015523410031293655,0.6887966804979253,0.0,0.0,0.6887966804979253,0.0,zero_day_obfuscated_memory_attack,1
0.0032053616959277337,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036013746748039116,0.0,0.0015086462758500836,0.617391304347826,0.6173913043478261,0.0,0.0580912863070539,0.0,0.0,0.0580912863070539,0.0,privilege_escalation,1
0.12089313032709259,0.0,ssh,0.4,0.40000000000000013,0.5918367346938775,0.1619887730553328,0.01819458886717216,0.0,0.0,0.0824834475275443,0.017195900998036726,0.04855938136864361,0.09631177010185962,0.07995123281818309,0.07215448869451581,0.4434782608695652,0.44347826086956516,0.08117006960591636,0.3402489626556016,0.0,0.0,0.3402489626556016,0.0,botnet_malware_download,1
