dur,proto,service,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sinpkt
0.010770154313358524,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21720399731628942,0.0,ssh,0.30000000000000004,0.19999999999999996,0.2755102040816326,0.1698075380914194,0.010355819483446963,0.0,0.0,0.02102949136376715,0.010190931583243829,0.09945135106352429
0.12669938910272255,0.0,ssh,0.30000000000000004,0.19999999999999996,0.47959183673469385,0.12349639133921411,0.013332940351161062,0.0,0.0,0.06213020536993722,0.012579131772581312,0.0681833275099556
0.011370457996398176,0.0,ssh,0.0,0.40000000000000013,0.0,0.013833199679230152,0.012440938830565483,0.0,0.0,0.0,0.012633122325907522,0.0
0.08764433772378967,0.0,ssh,0.30000000000000004,0.19999999999999996,0.47959183673469385,0.2772654370489174,0.041133035908812524,0.0,0.0,0.0888679436334384,0.04039564210668371,0.04994109812949916
0.0034252621914615633,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18747130901514886,0.0,ssh,0.30000000000000004,0.6000000000000001,0.44897959183673464,0.06575781876503609,0.005095402705893679,0.0,0.0,0.03961690389426049,0.004562121528874311,0.08976208310997091
0.3221512059041633,0.0,ssh,0.5,0.19999999999999996,0.3571428571428571,0.15396952686447474,0.006444611927591452,0.0,0.0,0.018464652573224247,0.006258927544518859,0.1436750938122224
0.1181538896147463,0.0,ssh,0.2,0.19999999999999996,0.336734693877551,0.33540497193263835,0.036725403751480555,0.0,0.0,0.04669755973735807,0.03657135925728081,0.1240439290090366
0.009075179208305377,0.0,ssh,0.0,0.40000000000000013,0.0,0.018444266238973536,0.019713178901097653,0.0,0.0,0.0,0.020017700220064497,0.0
0.0032133903033299198,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16829690313923515,0.0,ssh,0.1,0.40000000000000013,0.3061224489795918,0.5144346431435445,0.03953600248953762,0.0,0.0,0.030033244805647178,0.039682802407412114,0.0
0.0074861400473180545,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5195098696987889,0.0,ssh,0.4,0.40000000000000013,0.6326530612244897,0.6000400962309543,0.015259395733579732,0.0,0.0,0.020356832399493093,0.015180652777083012,0.22812022861942874
0.050001765599067764,0.0,ssh,0.2,0.19999999999999996,0.39795918367346933,0.2040898155573376,0.05195352945893717,0.0,0.0,0.1260077204532849,0.05080955554781142,0.05791371608879615
